Latitude,Longitude,pCO2_ppm,temperature_degC,salinity_PSU,Chlorophyll_mgPerm3,year,month,day,hour,minute
-35.539291025641,1.02984269230769,357.509610611456,16.2886153846154,35.3054615384615,2.53758461538462,2017,11,22,19,27
-35.5379143589744,1.03394333333333,357.533743172855,16.3125384615385,35.3197692307692,2.56340615384615,2017,11,22,19,28
-35.5365948717949,1.03838538461538,357.53438053535,16.3335384615385,35.2845384615385,2.58875076923077,2017,11,22,19,29
-35.5353558974359,1.04300961538462,357.531354680081,16.3467692307692,35.3102307692308,2.58843692307692,2017,11,22,19,30
-35.5342298717949,1.04769397435897,357.62164763297,16.35,35.3115384615385,2.52472,2017,11,22,19,31
-35.5332341025641,1.05239115384615,357.587115020703,16.3449230769231,35.3024615384615,2.51923384615385,2017,11,22,19,32
-35.5321280769231,1.05688115384615,357.615013434611,16.3329230769231,35.3369230769231,2.55728,2017,11,22,19,33
-35.5296728205128,1.06677256410256,357.447856523261,16.3293846153846,35.3449230769231,2.61503076923077,2017,11,22,19,35
-35.5282196153846,1.07187794871795,357.494690097431,16.3314615384615,35.3271538461538,2.53658153846154,2017,11,22,19,36
-35.5270734615385,1.07701769230769,357.394837075162,16.3253076923077,35.32,2.56896307692308,2017,11,22,19,37
-35.5259938461539,1.08201615384615,357.31773748627,16.3133076923077,35.3113076923077,2.61751076923077,2017,11,22,19,38
-35.5247456410256,1.08694076923077,357.249115974456,16.3033076923077,35.3247692307692,2.63325230769231,2017,11,22,19,39
-35.523465,1.09212371794872,357.205130691013,16.2863076923077,35.3163076923077,2.60968615384615,2017,11,22,19,40
-35.5224720512821,1.09720038461538,357.180594990938,16.2755384615385,35.3051538461538,2.59329846153846,2017,11,22,19,41
-35.5197817948718,1.10831448717949,357.09156452708,16.2646153846154,35.3163846153846,2.54895384615385,2017,11,22,19,43
-35.5183357692308,1.11368038461538,357.048219743658,16.2504615384615,35.3221538461538,2.67655076923077,2017,11,22,19,44
-35.5169019230769,1.11833064102564,357.080704199681,16.2466923076923,35.3055384615385,2.67537230769231,2017,11,22,19,45
-35.5020484615385,1.16022487179487,355.42575836204,16.1216153846154,35.2910769230769,3.17438153846154,2017,11,22,19,54
-35.497841025641,1.17328576923077,355.037819849835,16.053,35.2676153846154,3.21635692307692,2017,11,22,19,57
-35.4949808974359,1.18176076923077,355.237954820201,15.9943846153846,35.2366923076923,3.20734461538462,2017,11,22,19,59
-35.489923974359,1.19813487179487,355.701502046543,15.993,35.2248461538462,3.10330153846154,2017,11,22,20,3
-35.4890306410256,1.20254858974359,355.611726463963,15.9773846153846,35.2210769230769,3.06172,2017,11,22,20,4
-35.4879964102564,1.206815,355.540208312292,15.9610769230769,35.2250769230769,2.99700615384615,2017,11,22,20,5
-35.4886325641026,1.20921653846154,355.509412838335,15.9456923076923,35.1757692307692,2.91006153846154,2017,11,22,20,6
-35.4914612820513,1.20969230769231,355.41810538198,15.9368461538462,35.1615384615385,2.94373538461538,2017,11,22,20,7
-35.5051070512821,1.21166935897436,355.993107177009,15.9253846153846,35.1720769230769,3.02545846153846,2017,11,22,20,11
-35.5087769230769,1.21223064102564,NaN,15.9146923076923,35.186,3.07456,2017,11,22,20,12
-35.5121867948718,1.21259948717949,356.499928897539,15.9379230769231,35.1434615384615,3.06203384615385,2017,11,22,20,13
-35.5190121794872,1.21467333333333,356.310618987632,15.9372307692308,35.2128461538462,3.05227692307692,2017,11,22,20,15
-35.5289592307692,1.21715025641026,356.239790327421,15.9165384615385,35.2034615384615,3.14769230769231,2017,11,22,20,18
-35.5467278205128,1.22128615384615,357.097174013672,15.9044615384615,35.1933076923077,3.19052307692308,2017,11,22,20,23
-35.54993,1.2218808974359,357.04121294685,15.8933076923077,35.1983076923077,3.17063692307692,2017,11,22,20,24
-35.553187948718,1.22243705128205,357.04695808196,15.8881538461538,35.1743076923077,3.16645846153846,2017,11,22,20,25
-35.5564543589744,1.22303564102564,356.9785055075,15.8853076923077,35.1980769230769,3.15415076923077,2017,11,22,20,26
-35.5666187179487,1.22399512820513,357.336395714565,15.899,35.184,3.03331692307692,2017,11,22,20,29
-35.5730247435897,1.22421576923077,357.559667219709,15.8973846153846,35.1817692307692,3.00492307692308,2017,11,22,20,31
-35.5887197435897,1.22888384615385,356.915510261547,15.879,35.1479230769231,3.01173538461538,2017,11,22,20,36
-35.5954816666667,1.23052179487179,356.744756377724,15.874,35.1553076923077,2.97987076923077,2017,11,22,20,38
-35.5988082051282,1.23129320512821,356.666835728577,15.8743846153846,35.1797692307692,2.97275384615385,2017,11,22,20,39
-35.6020770512821,1.23199525641026,356.685834644219,15.8723846153846,35.1761538461538,2.94042461538462,2017,11,22,20,40
-35.6088062820513,1.23301782051282,356.4885307674,15.8713076923077,35.161,2.87240307692308,2017,11,22,20,42
-35.6121288461538,1.23331487179487,356.518858072274,15.8793846153846,35.1711538461538,2.61528923076923,2017,11,22,20,43
-35.6186285897436,1.23465076923077,356.430791847328,15.8795384615385,35.1647692307692,2.70294769230769,2017,11,22,20,45
-35.6251824358974,1.23662038461538,356.333111082576,15.8580769230769,35.1621538461538,2.92345846153846,2017,11,22,20,47
-35.6284665384615,1.23827012820513,356.295616541687,15.8501538461538,35.1710769230769,3.01271076923077,2017,11,22,20,48
-35.6352026923077,1.24156384615385,356.13586824775,15.851,35.184,3.17118461538462,2017,11,22,20,50
-35.6421138461538,1.2445458974359,355.891565782368,15.8626923076923,35.1713076923077,3.14615384615385,2017,11,22,20,52
-35.6493201282051,1.24729217948718,355.611486386407,15.8891538461538,35.1880769230769,3.16167384615385,2017,11,22,20,54
-35.6528312820513,1.24807333333333,355.619514106434,15.8898461538462,35.1765384615385,3.13399076923077,2017,11,22,20,55
-35.6625243589744,1.24913115384615,355.303722896136,15.9068461538462,35.2066153846154,3.06898153846154,2017,11,22,20,58
-35.6716170512821,1.24947948717949,355.013702280753,15.9444615384615,35.2228461538462,3.00084923076923,2017,11,22,21,1
-35.6806552564103,1.25034512820513,354.697767914724,15.9628461538462,35.2187692307692,2.91747384615385,2017,11,22,21,4
-35.6899267948718,1.25142756410256,354.925174573062,15.9602307692308,35.2055384615385,2.73616307692308,2017,11,22,21,7
-35.6989288461538,1.25325012820513,354.525708863733,15.9503846153846,35.2260769230769,2.89762153846154,2017,11,22,21,10
-35.7051641025641,1.25423448717949,354.319087229397,15.948,35.2487692307692,2.88261538461538,2017,11,22,21,12
-35.7082021794872,1.25461987179487,354.2252198659,15.9496153846154,35.2116923076923,2.84673846153846,2017,11,22,21,13
-35.7111962820513,1.25495435897436,354.192352266026,15.949,35.2151538461538,2.85428923076923,2017,11,22,21,14
-35.7144314102564,1.25528384615385,354.13842193724,15.9442307692308,35.2456923076923,2.87234461538461,2017,11,22,21,15
-35.717628974359,1.255625,354.175018011316,15.9449230769231,35.2096153846154,2.87338461538462,2017,11,22,21,16
-35.7207471794872,1.25582538461538,354.109665153976,15.941,35.1816923076923,2.85686461538462,2017,11,22,21,17
-35.7272067948718,1.25628358974359,354.089825153545,15.928,35.1952307692308,2.92915692307692,2017,11,22,21,19
-35.7335682051282,1.25666371794872,354.312038870098,15.9090769230769,35.2096153846154,2.85916923076923,2017,11,22,21,21
-35.7367279487179,1.25711525641026,354.341509540302,15.9003846153846,35.2036153846154,2.84500307692308,2017,11,22,21,22
-35.739812948718,1.25755474358974,354.415668246153,15.8871538461538,35.1857692307692,2.85578461538462,2017,11,22,21,23
-35.7458973076923,1.25798397435897,354.596175191382,15.8666923076923,35.1901538461538,2.80588307692308,2017,11,22,21,25
-35.7488125641026,1.25797141025641,354.562158100648,15.8618461538462,35.1809230769231,2.89870769230769,2017,11,22,21,26
-35.7546042307692,1.25805166666667,354.795968688936,15.8698461538462,35.187,2.91938769230769,2017,11,22,21,28
-35.7576242307692,1.25798076923077,354.889162733783,15.8796923076923,35.1705384615385,2.948,2017,11,22,21,29
-35.7668364102564,1.25807974358974,354.861967827882,15.9533846153846,35.1904615384615,2.93221538461539,2017,11,22,21,32
-35.7698414102564,1.25802064102564,354.789170625649,15.9755384615385,35.1947692307692,2.94783692307692,2017,11,22,21,33
-35.7792698717949,1.25780179487179,355.111589825956,15.9527692307692,35.1959230769231,3.15350769230769,2017,11,22,21,36
-35.7953283333333,1.25639794871795,355.554649839114,15.7906923076923,35.1493076923077,3.28013846153846,2017,11,22,21,41
-35.7985883333333,1.25621423076923,355.565221511965,15.7775384615385,35.1346153846154,3.12648,2017,11,22,21,42
-35.8053437179487,1.25609358974359,355.489101538396,15.7673846153846,35.1458461538462,2.89648307692308,2017,11,22,21,44
-35.808567051282,1.25598012820513,355.41251431238,15.78,35.1103846153846,2.86213538461538,2017,11,22,21,45
-35.8118424358974,1.25554282051282,355.422910960882,15.7952307692308,35.1239230769231,2.96263692307692,2017,11,22,21,46
-35.8151198717949,1.25497628205128,355.445082887159,15.8057692307692,35.1424615384615,3.06600307692308,2017,11,22,21,47
-35.8184216666667,1.25455371794872,NaN,15.8110769230769,35.1568461538462,3.16327076923077,2017,11,22,21,48
-35.8217517948718,1.25409641025641,NaN,15.8194615384615,35.1476923076923,3.08331692307692,2017,11,22,21,49
-35.8251343589744,1.25375564102564,NaN,15.8354615384615,35.1413076923077,2.75206769230769,2017,11,22,21,50
-35.8286111538462,1.25355666666667,NaN,15.8576153846154,35.1664615384615,2.90726153846154,2017,11,22,21,51
-35.8321473076923,1.25338371794872,NaN,15.8848461538462,35.1422307692308,3.11733846153846,2017,11,22,21,52
-35.8356264102564,1.25317243589744,NaN,15.9047692307692,35.1646923076923,3.13524,2017,11,22,21,53
-35.8390712820513,1.25288987179487,NaN,15.9110769230769,35.1813846153846,3.11149230769231,2017,11,22,21,54
-35.842615,1.25276025641026,NaN,15.907,35.194,3.13884307692308,2017,11,22,21,55
-35.8461582051282,1.25285307692308,NaN,15.8978461538462,35.1945384615385,3.15003692307692,2017,11,22,21,56
-35.8496761538462,1.25295025641026,NaN,15.8898461538462,35.2009230769231,3.06708615384615,2017,11,22,21,57
-35.8530974358974,1.25304705128205,NaN,15.8908461538462,35.2061538461539,3.04095384615385,2017,11,22,21,58
-35.8564615384615,1.25331487179487,NaN,15.9090769230769,35.2301538461539,2.98833538461538,2017,11,22,21,59
-35.8598265384615,1.2534,NaN,15.9293076923077,35.2011538461538,3.01269538461538,2017,11,22,22,23
-35.86333,1.25355358974359,NaN,15.9358461538462,35.232,2.98877538461538,2017,11,22,22,1
-35.8667624358974,1.25365615384615,NaN,15.9429230769231,35.2076153846154,2.96042461538462,2017,11,22,22,2
-35.8702682051282,1.25382487179487,NaN,15.9550769230769,35.2814615384615,2.92560923076923,2017,11,22,22,3
-35.8736471794872,1.25393256410256,NaN,15.9667692307692,35.2826923076923,2.886,2017,11,22,22,4
-35.8770680769231,1.25395217948718,NaN,15.9899230769231,35.2266923076923,2.75971384615385,2017,11,22,22,5
-35.8805202564103,1.25402935897436,NaN,16.0183846153846,35.2583076923077,2.75489538461538,2017,11,22,22,6
-35.8841284615385,1.25412384615385,NaN,16.0406153846154,35.2549230769231,2.74583384615385,2017,11,22,22,7
-35.8876444871795,1.25440205128205,NaN,16.0568461538462,35.2658461538462,2.75236615384615,2017,11,22,22,8
-35.8910555128205,1.25463230769231,NaN,16.0692307692308,35.2583846153846,2.80448923076923,2017,11,22,22,9
-35.8945412820513,1.25465333333333,NaN,16.0852307692308,35.2458461538462,2.84629538461538,2017,11,22,22,10
-35.8981279487179,1.25470705128205,NaN,16.1009230769231,35.3086923076923,2.89851384615385,2017,11,22,22,11
-35.9016319230769,1.25473012820513,NaN,16.118,35.3066923076923,2.95451692307692,2017,11,22,22,12
-35.90507,1.25479115384615,NaN,16.1314615384615,35.2926153846154,3.03714153846154,2017,11,22,22,13
-35.9087435897436,1.25480628205128,351.182920896749,16.1363846153846,35.2728461538462,3.14206153846154,2017,11,22,22,14
-35.9117524074074,1.2548937037037,351.233766627708,16.1381111111111,35.3452222222222,3.20240888888889,2017,11,22,22,14
-37.1630133333333,2.1047325,NaN,17.997,35.2695,1.91734,2017,11,23,6,42
-37.1653491666667,2.10782888888889,NaN,17.9915,35.3156666666667,1.85981333333333,2017,11,23,6,43
-37.1752781666667,2.12368233333333,346.4106781201,15.7002,35.1566,1.827312,2017,11,23,6,47
-37.1774367948718,2.12659461538462,346.319987834572,14.9602307692308,35.27,1.55304923076923,2017,11,23,6,48
-37.1800946153846,2.12987153846154,NaN,14.7716923076923,35.0691538461538,1.49254769230769,2017,11,23,6,49
-37.1824992307692,2.133505,NaN,14.7360769230769,34.9862307692308,1.49100307692308,2017,11,23,6,50
-37.1846665384615,2.13734935897436,NaN,14.7374615384615,34.9458461538462,1.48862153846154,2017,11,23,6,51
-37.1865993589744,2.14132705128205,NaN,14.7413076923077,34.9696153846154,1.44734769230769,2017,11,23,6,52
-37.1888742307692,2.14484448717949,NaN,14.7556153846154,34.9378461538462,1.43071384615385,2017,11,23,6,53
-37.1912878205128,2.14842179487179,NaN,14.7795384615385,34.927,1.37481538461538,2017,11,23,6,54
-37.1935817948718,2.15218525641026,NaN,14.8083076923077,34.9413076923077,1.38773846153846,2017,11,23,6,55
-37.1957376923077,2.15624833333333,NaN,14.8358461538462,34.9886153846154,1.41372307692308,2017,11,23,6,56
-37.1977344871795,2.16014346153846,NaN,14.8694615384615,34.9695384615385,1.43560923076923,2017,11,23,6,57
-37.1999026923077,2.16390307692308,NaN,14.9075384615385,35.0068461538462,1.49156923076923,2017,11,23,6,58
-37.2043507692308,2.17131846153846,355.094995121986,15.0160769230769,35.0391538461538,1.38054769230769,2017,11,23,7,9
-37.208903974359,2.17884307692308,355.246977894048,15.1103076923077,35.0895384615385,1.30875384615385,2017,11,23,7,2
-37.2115015384615,2.18238858974359,355.259736073603,15.1446153846154,35.0835384615385,1.24481538461538,2017,11,23,7,3
-37.2140823076923,2.18603833333333,355.346076444463,15.1719230769231,35.0621538461538,1.23316923076923,2017,11,23,7,4
-37.2165998717949,2.18983551282051,355.366954934674,15.1862307692308,35.0777692307692,1.27412,2017,11,23,7,5
-37.2207453846154,2.19802512820513,355.516017810462,15.1853076923077,35.1163076923077,1.25732,2017,11,23,7,7
-37.2228575641026,2.20195846153846,355.481463247679,15.1854615384615,35.1356153846154,1.20793538461538,2017,11,23,7,8
-37.2252221794872,2.20573333333333,355.552785700047,15.1939230769231,35.1506923076923,1.15452,2017,11,23,7,9
-37.2276634615385,2.20946076923077,355.650134266637,15.2030769230769,35.0938461538462,1.10870769230769,2017,11,23,7,10
-37.2300980769231,2.21297243589744,355.689986196407,15.2056153846154,35.1451538461539,1.20062153846154,2017,11,23,7,11
-37.2343423076923,2.22093782051282,355.990039489717,15.2028461538462,35.1503846153846,1.24008,2017,11,23,7,13
-37.2410655128205,2.23255076923077,356.44536013616,15.1630769230769,35.1459230769231,1.28066461538462,2017,11,23,7,16
-37.2621301282051,2.27129858974359,358.47851926904,15.0754615384615,35.0930769230769,1.26269846153846,2017,11,23,7,26
-37.2638830952381,2.27455738095238,NaN,15.0725714285714,35.1272857142857,1.23930285714286,2017,11,23,7,27
-37.2657716666667,2.27879416666667,360.441205639199,15.0775,35.1015,1.26556,2017,11,23,7,28
-39.0530493333333,4.674044,NaN,20.0242,34.9734,1.689528,2017,11,23,19,1
-39.0542005128205,4.67745833333333,NaN,17.1323846153846,35.4404615384615,1.79679076923077,2017,11,23,19,2
-39.0558244871795,4.68251243589744,NaN,13.1226923076923,34.7018461538461,2.05673538461538,2017,11,23,19,3
-39.0575697435897,4.68749679487179,NaN,12.3109230769231,34.5503846153846,2.13558153846154,2017,11,23,19,4
-39.0595017948718,4.69251435897436,NaN,12.1609230769231,34.4493846153846,2.17303384615385,2017,11,23,19,5
-39.0612726923077,4.69754320512821,NaN,12.035,34.3392307692308,2.30048923076923,2017,11,23,19,6
-39.0628414102564,4.70267756410256,NaN,11.9957692307692,34.3372307692308,2.22788307692308,2017,11,23,19,7
-39.0642312820513,4.70793756410256,NaN,12.0123846153846,34.2874615384615,2.27024923076923,2017,11,23,19,8
-39.0656176923077,4.7130191025641,NaN,12.0422307692308,34.3325384615385,2.21517538461538,2017,11,23,19,9
-39.0671678205128,4.71806012820513,NaN,12.0341538461538,34.3013846153846,2.13877230769231,2017,11,23,19,10
-39.0685746153846,4.72302128205128,NaN,12.0257692307692,34.2913076923077,2.10082461538462,2017,11,23,19,11
-39.0702756410256,4.72787717948718,NaN,12.0293846153846,34.2917692307692,2.10530769230769,2017,11,23,19,12
-39.0721483333333,4.73277371794872,NaN,12.0372307692308,34.2942307692308,2.07110153846154,2017,11,23,19,13
-39.0738628205128,4.73786192307692,NaN,12.0430769230769,34.3408461538462,2.09693846153846,2017,11,23,19,14
-39.0755202564103,4.74273615384615,NaN,12.0623076923077,34.3495384615385,2.06522153846154,2017,11,23,19,15
-39.0771837179487,4.74780487179487,NaN,12.0917692307692,34.3406923076923,2.01279692307692,2017,11,23,19,16
-39.078668974359,4.7529732051282,NaN,12.0840769230769,34.3218461538462,2.07851384615385,2017,11,23,19,17
-39.0801656410256,4.75792448717949,NaN,12.0568461538462,34.2780769230769,2.12974769230769,2017,11,23,19,18
-39.0817730769231,4.76288961538462,NaN,12.0541538461538,34.3052307692308,2.16143692307692,2017,11,23,19,19
-39.0837223076923,4.76782794871795,NaN,12.0281538461538,34.3356923076923,2.17783692307692,2017,11,23,19,20
-39.0930785897436,4.79246705128205,379.014283927424,11.9634615384615,34.2534615384615,2.21733230769231,2017,11,23,19,25
-39.0950193589744,4.79743128205128,NaN,11.9493076923077,34.2943846153846,2.25524307692308,2017,11,23,19,26
-39.0984933333333,4.80774102564103,380.199857693567,11.9587692307692,34.2837692307692,2.21629538461539,2017,11,23,19,28
-39.1002720512821,4.81292961538461,NaN,11.9552307692308,34.3002307692308,2.14367384615385,2017,11,23,19,29
-39.1020458974359,4.81811294871795,381.025393407597,11.927,34.2601538461538,2.12727384615385,2017,11,23,19,30
-39.1040016666667,4.82328730769231,381.038839703445,11.8466153846154,34.3069230769231,2.16556,2017,11,23,19,31
-39.1128685897436,4.84920461538461,382.163463749632,12.0123846153846,34.332,2.09924615384615,2017,11,23,19,36
-39.1147244871795,4.85436358974359,382.194703402195,12.0261538461538,34.3263846153846,2.12919076923077,2017,11,23,19,37
-39.1181574358974,4.86462641025641,381.960906020587,12.0134615384615,34.3169230769231,2.20789230769231,2017,11,23,19,39
-39.121782051282,4.87565564102564,381.80103815124,12.0393846153846,34.3274615384615,2.22181846153846,2017,11,23,19,41
-39.1237051282051,4.88083346153846,381.713814542072,12.0558461538462,34.3373846153846,2.26124923076923,2017,11,23,19,42
-39.1309697435897,4.90847192307692,380.477654779546,12.2489230769231,34.3666153846154,2.41498769230769,2017,11,23,19,47
-39.1337365384615,4.91983884615385,380.642594402113,12.4853846153846,34.4040769230769,2.22191384615385,2017,11,23,19,49
-39.1553183333333,4.99180166666667,372.18543539248,12.997,34.597,2.29444,2017,11,24,20,1
-39.081449,10.5826826666667,NaN,15.3924,34.9446,1.110008,2017,11,24,11,0
-39.0805951282051,10.5874256410256,NaN,15.4223846153846,34.9469230769231,1.11056615384615,2017,11,24,11,1
-39.0792442307692,10.5943480769231,NaN,15.4523076923077,34.9903846153846,1.08859384615385,2017,11,24,11,2
-39.0779302564102,10.6008084615385,NaN,15.4725384615385,35.0086153846154,1.08098153846154,2017,11,24,11,3
-39.0768451282051,10.606905,NaN,15.4832307692308,35.0259230769231,1.10176615384615,2017,11,24,11,4
-39.0754841025641,10.6123546153846,NaN,15.4869230769231,35.0717692307692,1.10996,2017,11,24,11,5
-39.0738883333333,10.618092051282,NaN,15.4933076923077,35.0586153846154,1.11027384615385,2017,11,24,11,6
-39.0722194871795,10.6237724358974,NaN,15.4967692307692,35.0532307692308,1.11391384615385,2017,11,24,11,7
-39.0703988461539,10.6293397435897,NaN,15.4971538461538,35.0310769230769,1.10911384615385,2017,11,24,11,8
-39.069007051282,10.6354434615385,NaN,15.5054615384615,35.0673846153846,1.09052615384615,2017,11,24,11,9
-39.0681611538461,10.641908974359,NaN,15.5187692307692,35.0318461538462,1.09482461538462,2017,11,24,11,10
-39.0672875641026,10.6489401282051,NaN,15.5310769230769,35.0494615384615,1.10620923076923,2017,11,24,11,11
-39.0664124358974,10.6555746153846,NaN,15.5362307692308,35.0480769230769,1.11322153846154,2017,11,24,11,12
-39.0654124358974,10.6623015384615,NaN,15.5470769230769,35.0779230769231,1.10744615384615,2017,11,24,11,13
-39.0643034615385,10.6690646153846,NaN,15.5562307692308,35.1125384615385,1.09654153846154,2017,11,24,11,14
-39.0633144871795,10.6755121794872,NaN,15.5635384615385,35.1016153846154,1.13422461538462,2017,11,24,11,15
-39.0623652564103,10.6814543589744,NaN,15.5661538461538,35.0553846153846,1.10729538461538,2017,11,24,11,16
-39.0608657692308,10.687111025641,NaN,15.571,35.0558461538462,1.09561846153846,2017,11,24,11,17
-39.0592525641026,10.6927501282051,NaN,15.5791538461538,35.0737692307692,1.10012615384615,2017,11,24,11,18
-39.0578048717949,10.6988711538462,NaN,15.5840769230769,35.083,1.10461846153846,2017,11,24,11,19
-39.056702051282,10.7056419230769,NaN,15.5894615384615,35.0896923076923,1.08198769230769,2017,11,24,11,20
-39.0559584615385,10.7126993589744,NaN,15.5984615384615,35.0697692307692,1.06734153846154,2017,11,24,11,21
-39.0548297435897,10.7198047435897,NaN,15.6014615384615,35.0907692307692,1.08296,2017,11,24,11,22
-39.053426025641,10.7259793589744,NaN,15.6101538461538,35.0933076923077,1.09943076923077,2017,11,24,11,23
-39.0518251282051,10.7320258974359,NaN,15.6200769230769,35.1093846153846,1.11038153846154,2017,11,24,11,24
-39.0502594871795,10.7380111538462,NaN,15.6283076923077,35.0882307692308,1.13634153846154,2017,11,24,11,25
-39.0488651282051,10.7441898717949,NaN,15.6385384615385,35.085,1.12355384615385,2017,11,24,11,26
-39.0480966666667,10.7511706410256,NaN,15.6454615384615,35.0953846153846,1.11868,2017,11,24,11,27
-39.0472278205128,10.758108974359,NaN,15.6401538461538,35.1073846153846,1.11099384615385,2017,11,24,11,28
-39.0456432051282,10.7649833333333,NaN,15.6327692307692,35.1082307692308,1.09580615384615,2017,11,24,11,29
-39.044041025641,10.7715152564103,NaN,15.6313846153846,35.1218461538462,1.06228923076923,2017,11,24,11,30
-39.0423651282051,10.7776673076923,NaN,15.6353846153846,35.0935384615385,1.05429230769231,2017,11,24,11,31
-39.0406634615385,10.7834541025641,NaN,15.632,35.0809230769231,1.05797538461538,2017,11,24,11,32
-39.038915,10.7895005128205,NaN,15.6325384615385,35.0872307692308,1.05534461538462,2017,11,24,11,33
-39.0368425641026,10.7951964102564,NaN,15.6357692307692,35.132,1.00917230769231,2017,11,24,11,34
-39.0352483333333,10.8013907692308,NaN,15.6406153846154,35.1646153846154,0.924215384615385,2017,11,24,11,35
-39.0337914102564,10.8080997435897,NaN,15.6536153846154,35.1632307692308,0.872476923076923,2017,11,24,11,36
-39.0319942307692,10.8143630769231,NaN,15.6776153846154,35.2156153846154,0.881606153846154,2017,11,24,11,37
-39.0301302564103,10.8202375641026,NaN,15.6900769230769,35.1633076923077,0.874436923076923,2017,11,24,11,38
-39.0284051282051,10.8265948717949,NaN,15.6786923076923,35.1801538461538,0.872553846153846,2017,11,24,11,39
-39.0270158974359,10.833231025641,NaN,15.6961538461538,35.1693076923077,0.837363076923077,2017,11,24,11,40
-39.02538,10.8400667948718,NaN,15.7093076923077,35.2109230769231,0.867673846153846,2017,11,24,11,41
-39.0237151282051,10.8468314102564,NaN,15.7073076923077,35.2216153846154,0.873206153846154,2017,11,24,11,42
-39.0222083333333,10.8534938461538,NaN,15.7008461538462,35.2108461538462,0.879083076923077,2017,11,24,11,43
-39.0207974358974,10.8603125641026,NaN,15.7050769230769,35.2047692307692,0.853372307692308,2017,11,24,11,44
-39.0190892307692,10.8666343589744,NaN,15.7093076923077,35.2052307692308,0.845,2017,11,24,11,45
-39.0170488461538,10.873103974359,NaN,15.7106923076923,35.2053076923077,0.850403076923077,2017,11,24,11,46
-39.0154151282051,10.8796017948718,NaN,15.7106153846154,35.2180769230769,0.869043076923077,2017,11,24,11,47
-39.013957051282,10.8861991025641,NaN,15.7232307692308,35.2452307692308,0.866098461538462,2017,11,24,11,48
-39.0123591025641,10.8920755128205,NaN,15.7351538461538,35.2563076923077,0.867812307692308,2017,11,24,11,49
-39.0106411538462,10.8971223076923,NaN,15.746,35.2716923076923,0.881526153846154,2017,11,24,11,50
-39.0087671794872,10.9023537179487,NaN,15.7446153846154,35.2459230769231,0.92076,2017,11,24,11,51
-39.0071456410256,10.9078643589744,NaN,15.7446153846154,35.2474615384615,0.933572307692308,2017,11,24,11,52
-39.0059205128205,10.9143633333333,NaN,15.7538461538462,35.2320769230769,0.950498461538461,2017,11,24,11,53
-39.0045969230769,10.9206546153846,NaN,15.7733846153846,35.2317692307692,0.949104615384615,2017,11,24,11,54
-39.0029473076923,10.9261682051282,NaN,15.7816153846154,35.2494615384615,0.962261538461538,2017,11,24,11,55
-38.9973691025641,10.9438876923077,340.478453860433,15.8799230769231,35.2380769230769,0.976901538461538,2017,11,24,11,58
-38.9833615384615,10.9876229487179,339.356473526737,15.9404615384615,35.2866153846154,1.01550153846154,2017,11,24,12,5
-38.9813451282051,10.9932242307692,339.374902782161,15.9616153846154,35.2976153846154,0.990981538461539,2017,11,24,12,6
-38.9794541025641,10.9992601282051,339.325405661272,15.9716153846154,35.2651538461538,0.972689230769231,2017,11,24,12,7
-38.9776048717949,11.0051183333333,339.325439552352,15.9663076923077,35.3354615384615,0.972003076923077,2017,11,24,12,8
-38.9754869230769,11.0111715384615,339.250364658655,15.9497692307692,35.2517692307692,0.996289230769231,2017,11,24,12,9
-38.9664485897436,11.0345564102564,339.899990833766,15.8720769230769,35.2888461538462,1.02155692307692,2017,11,24,12,13
-38.9637351282051,11.0399691025641,NaN,15.8471538461538,35.2799230769231,1.01665538461538,2017,11,24,12,14
-38.9572641025641,11.0592693589744,341.33912334383,15.8473076923077,35.3673076923077,0.929876923076923,2017,11,24,12,17
-38.9468687179487,11.0954858974359,342.570016994053,15.8414615384615,35.2965384615385,0.883461538461538,2017,11,24,12,23
-38.9428993589744,11.106518974359,342.443372068244,15.871,35.299,0.902,2017,11,24,12,25
-38.9408315384615,11.1123375641026,342.498922039927,15.8940769230769,35.2245384615385,0.910833846153846,2017,11,24,12,26
-38.9389146153846,11.1181730769231,342.4939558907,15.8806153846154,35.3086153846154,0.919363076923077,2017,11,24,12,27
-38.93673,11.1236406410256,342.484171171988,15.8671538461538,35.3139230769231,0.954110769230769,2017,11,24,12,28
-38.9325267948718,11.1424857692308,342.919139876722,15.8943846153846,35.312,0.96648,2017,11,24,12,31
-38.9250822222222,11.1624775925926,342.173223415495,15.9261111111111,35.3473333333333,0.946648888888889,2017,11,24,12,35
-37.256002,15.361376,NaN,19.5562,35.3012,3.215288,2017,11,25,2,54
-37.2541262820513,15.3637773076923,NaN,19.1926153846154,35.2706153846154,3.88531692307692,2017,11,25,2,54
-37.2512723076923,15.3675180769231,NaN,19.0130769230769,35.211,4.09408307692308,2017,11,25,2,55
-37.2486106410256,15.3709751282051,NaN,18.9475384615385,35.1873846153846,4.17625846153846,2017,11,25,2,56
-37.2460051282051,15.3747896153846,NaN,18.8916923076923,35.2065384615385,4.30708,2017,11,25,2,57
-37.2434341025641,15.3787038461538,NaN,18.8762307692308,35.1921538461538,4.26493538461538,2017,11,25,2,58
-37.241136025641,15.382382051282,NaN,18.8832307692308,35.1773846153846,4.09945538461538,2017,11,25,2,41
-37.2389805128205,15.3861058974359,NaN,18.9249230769231,35.1764615384615,4.28694461538462,2017,11,25,3,0
